UNITO|YEAR|MONTH|UNAME|PROV|UTMQD|UTMEST|UTMNO|VCMR|CTZ|SERV|MISSION|CNTRY|UTYPE|CTLHQ|STATN|DIAID|CORDS|UNTYPE|RESERVED
V68100|70|06|3/32 INF                      |442|VQ|950|940|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68100|70|07|3/32 INF                      |438|WR|030|850|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68100|70|08|3/32 INF                      |438|WR|030|850|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68100|70|09|3/32 INF                      |444|WS|070|620|02|4|W|  |VS|C01|32D REGT            |THAT SON       |                 |             |18AAA|            
V68100|70|10|3/32 INF                      |442|VQ|925|909|03|4|W|  |VS|C01|32D REGT            |CAI NUOC       |                 |             |18AAA|            
V68100|70|11|3/32 INF                      |438|VR|989|401|03|4|W|  |VS|C01|32D REGT            |CAI NUOC       |                 |             |18AAA|            
V68100|70|12|3/32 INF                      |442|VR|785|145|03|4|W|  |VS|C01|32D REGT            |SONG ONG DUC   |                 |             |18AAA|            
V68100|71|01|3/32 INF                      |442|VR|780|140|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
V68100|71|02|3/32 INF                      |442|VR|988|382|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68100|71|03|3/32 INF                      |442|VR|988|382|03|4|W|  |VS|C01|32ND REGT           |KIEN AN        |                 |             |18AAA|            
V68100|71|04|3/32 INF                      |442|VR|891|372|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68100|71|05|3/32 INF                      |442|VR|891|372|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68100|71|06|3/32 INF                      |442|WR|145|460|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68100|71|07|3/32 INF                      |438|VR|895|470|03|4|W|  |VS|C01|32ND REGT           |HIEU LE        |                 |             |18AAA|            
V68100|71|08|3/32 INF                      |438|VR|895|470|03|4|W|  |VS|C01|32ND REGT           |HIEU LE        |                 |             |18AAA|            
V68100|71|09|3/32 INF                      |438|VR|895|470|03|4|W|  |VS|C01|32ND REGT           |HIEU LE        |                 |             |18AAA|            
V68100|71|10|3/32 INF                      |438|VR|895|470|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|71|11|3/32 INF                      |438|VR|895|470|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68100|71|12|3/32 INF                      |442|WR|175|146|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68100|72|01|3/32 INF                      |442|VR|893|079|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68100|72|02|3/32 INF                      |442|VR|893|079|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68100|72|03|3/32 INF                      |442|VR|920|100|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68100|72|04|3/32 INF                      |322|XT|772|693|10|3|W|  |VS|C01|32ND REGT           |FLD LOCATION   |                 |             |18AAA|            
V68200|66|10|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|66|11|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|66|12|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI RINH      |                 |             |18AAA|            
V68200|67|01|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|02|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32ND REGT           |THOI BINH      |                 |             |18AAA|            
V68200|67|03|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|04|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|05|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|06|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|07|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOI BINH      |                 |             |18AAA|            
V68200|67|08|4/32 INF                      |442|WR|110|340|03|4|W|  |VS|C01|32D REGT            |THOX BINH      |                 |             |18AAA|            
V68200|67|09|4/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|67|10|4/32 INF                      |443|WR|645|250|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|67|11|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|67|12|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|01|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|02|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|03|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|04|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|05|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|06|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|07|4/32 INF                      |443|WR|653|157|03|4|W|  |VS|C01|32D REGT            |VINH MY        |                 |             |18AAA|            
V68200|68|08|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|68|09|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|68|10|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|68|11|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|68|12|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|69|01|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|69|02|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|69|03|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|69|04|4/32 INF                      |443|WR|653|224|03|4|W|  |VS|C01|32D REGT            |LONG DIEN      |                 |             |18AAA|            
V68200|69|05|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|06|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|07|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|08|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|09|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|10|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|11|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|69|12|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|01|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|02|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|03|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|04|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|05|4/32 INF                      |442|WR|166|199|03|4|W|  |VS|C01|32D REGT            |CA MAU         |                 |             |18AAA|            
V68200|70|06|4/32 INF                      |442|WQ|000|900|03|4|W|  |VS|C01|32D REGT            |SONG ONG DOC   |                 |             |18AAA|            
V68200|70|07|4/32 INF                      |438|WR|030|850|03|4|W|  |VS|C01|32D REGT            |KIEN AN        |                 |             |18AAA|            
